Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Question Key,Response
9,1551712111396,04/03/2019 15:08:31,1551712111954,0,04/03/2019 15:08:31,6235,14,questionnaire-nojz,,2260032,BLIND,616262,Food,complete,,5c7d3f21419dcc0016119bb6,computer,Desktop or Laptop,Chromium OS 11316.148.0,Chrome 72.0.3626.117,1366x768,1366x609,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-4-quantised,1
10,1551712111396,04/03/2019 15:08:31,1551712111955,0,04/03/2019 15:08:31,6235,14,questionnaire-nojz,,2260032,BLIND,616262,Food,complete,,5c7d3f21419dcc0016119bb6,computer,Desktop or Laptop,Chromium OS 11316.148.0,Chrome 72.0.3626.117,1366x768,1366x609,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-5,Yes
11,1551712111396,04/03/2019 15:08:31,1551712111956,0,04/03/2019 15:08:31,6235,14,questionnaire-nojz,,2260032,BLIND,616262,Food,complete,,5c7d3f21419dcc0016119bb6,computer,Desktop or Laptop,Chromium OS 11316.148.0,Chrome 72.0.3626.117,1366x768,1366x609,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-5-quantised,1
12,1551712111396,04/03/2019 15:08:31,1551712111957,0,04/03/2019 15:08:31,6235,14,questionnaire-nojz,,2260032,BLIND,616262,Food,complete,,5c7d3f21419dcc0016119bb6,computer,Desktop or Laptop,Chromium OS 11316.148.0,Chrome 72.0.3626.117,1366x768,1366x609,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,58661
1,1551712069761,04/03/2019 15:07:49,1551712069611,-5,04/03/2019 10:07:49,6235,14,questionnaire-nojz,,2260034,BLIND,616264,Food,complete,,5c7d3f33e4ab860001c96220,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.119,1440x900,1440x741,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551712134639,04/03/2019 15:08:54,1551712133918,-5,04/03/2019 10:08:53,6235,14,questionnaire-nojz,,2260034,BLIND,616264,Food,complete,,5c7d3f33e4ab860001c96220,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.119,1440x900,1440x741,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-6,Yes
3,1551712134857,04/03/2019 15:08:54,1551712133920,-5,04/03/2019 10:08:53,6235,14,questionnaire-nojz,,2260034,BLIND,616264,Food,complete,,5c7d3f33e4ab860001c96220,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.119,1440x900,1440x741,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-6-quantised,1
4,1551712134857,04/03/2019 15:08:54,1551712133921,-5,04/03/2019 10:08:53,6235,14,questionnaire-nojz,,2260034,BLIND,616264,Food,complete,,5c7d3f33e4ab860001c96220,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.119,1440x900,1440x741,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-1,Yes
5,1551712134857,04/03/2019 15:08:54,1551712133921,-5,04/03/2019 10:08:53,6235,14,questionnaire-nojz,,2260034,BLIND,616264,Food,complete,,5c7d3f33e4ab860001c96220,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.119,1440x900,1440x741,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-1-quantised,1
6,1551712134857,04/03/2019 15:08:54,1551712133921,-5,04/03/2019 10:08:53,6235,14,questionnaire-nojz,,2260034,BLIND,616264,Food,complete,,5c7d3f33e4ab860001c96220,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.119,1440x900,1440x741,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-3,Yes
7,1551712134857,04/03/2019 15:08:54,1551712133921,-5,04/03/2019 10:08:53,6235,14,questionnaire-nojz,,2260034,BLIND,616264,Food,complete,,5c7d3f33e4ab860001c96220,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.119,1440x900,1440x741,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-3-quantised,1
