Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,ANSWER,chosen face,not chosen face,rand_male_face1,rand_male_face2,rand_male_face3,rand_male_face4,rand_male_face5,rand_male_face6,rand_male_face7,rand_male_face8,image_male,Participant_preference,face_rating,random number,fixation_times
38,1551372319106,28/02/2019 16:45:19,1551372318833,0,28/02/2019 16:45:18,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,1,option1,choice,response_button_image,933.8599999973667,Brian_Furlong_15_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
39,1551372320029,28/02/2019 16:45:20,1551372319840,0,28/02/2019 16:45:19,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,9,grey1,Zone1,continue_button,992.4350000001141,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
40,1551372320216,28/02/2019 16:45:20,1551372320032,0,28/02/2019 16:45:20,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,10,grey2,Zone1,continue_button,176.66499999904772,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
41,1551372320717,28/02/2019 16:45:20,1551372320553,0,28/02/2019 16:45:20,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,11,grey3,Zone1,continue_button,505.75000000026193,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
42,1551372320890,28/02/2019 16:45:20,1551372320704,0,28/02/2019 16:45:20,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,12,grey4,Zone1,continue_button,137.8599999989092,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
43,1551372321029,28/02/2019 16:45:21,1551372320864,0,28/02/2019 16:45:20,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,13,grey5,Zone1,continue_button,145.3399999991234,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
44,1551372321184,28/02/2019 16:45:21,1551372321017,0,28/02/2019 16:45:21,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,14,grey6,Zone1,continue_button,137.92999999714084,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
45,1551372321309,28/02/2019 16:45:21,1551372321160,0,28/02/2019 16:45:21,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,15,grey7,Zone1,continue_button,128.18999999944936,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
46,1551372321419,28/02/2019 16:45:21,1551372321259,0,28/02/2019 16:45:21,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
47,1551372323951,28/02/2019 16:45:23,1551372323753,0,28/02/2019 16:45:23,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_endValue,2493.7800000006973,1,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
48,1551372324013,28/02/2019 16:45:24,1551372323757,0,28/02/2019 16:45:23,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,Zone4,continue_button,2493.7800000006973,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
49,1551372324873,28/02/2019 16:45:24,1551372324720,0,28/02/2019 16:45:24,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,17,next sequence?,advancementZone,continue_button,950.8900000000722,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
50,1551372327872,28/02/2019 16:45:27,1551372325729,0,28/02/2019 16:45:25,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,1,option1,choice,response_button_image,711.0299999985727,Google_1_Jose Bustamante_15_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
51,1551372328156,28/02/2019 16:45:28,1551372326824,0,28/02/2019 16:45:26,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,9,grey1,Zone1,continue_button,1081.4399999981106,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
52,1551372328156,28/02/2019 16:45:28,1551372326984,0,28/02/2019 16:45:26,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,10,grey2,Zone1,continue_button,147.73499999864725,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
53,1551372328156,28/02/2019 16:45:28,1551372327144,0,28/02/2019 16:45:27,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,11,grey3,Zone1,continue_button,147.55999999761116,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
54,1551372328156,28/02/2019 16:45:28,1551372327288,0,28/02/2019 16:45:27,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,12,grey4,Zone1,continue_button,131.35500000134925,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
55,1551372328156,28/02/2019 16:45:28,1551372327440,0,28/02/2019 16:45:27,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,13,grey5,Zone1,continue_button,140.17999999850872,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
56,1551372328156,28/02/2019 16:45:28,1551372327584,0,28/02/2019 16:45:27,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,14,grey6,Zone1,continue_button,132.1349999998347,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
57,1551372328156,28/02/2019 16:45:28,1551372327744,0,28/02/2019 16:45:27,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,15,grey7,Zone1,continue_button,147.6299999994808,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
58,1551372328156,28/02/2019 16:45:28,1551372327829,0,28/02/2019 16:45:27,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
59,1551372330001,28/02/2019 16:45:30,1551372329840,0,28/02/2019 16:45:29,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_endValue,2010.8900000013818,1,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
60,1551372330096,28/02/2019 16:45:30,1551372329843,0,28/02/2019 16:45:29,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,Zone4,continue_button,2010.8900000013818,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
61,1551372330971,28/02/2019 16:45:30,1551372330784,0,28/02/2019 16:45:30,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,17,next sequence?,advancementZone,continue_button,931.2950000021374,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
62,1551372332088,28/02/2019 16:45:32,1551372331920,0,28/02/2019 16:45:31,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,1,option1,choice,response_button_image,899.6249999981956,Google_1_Albert Belk_7_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
63,1551372333535,28/02/2019 16:45:33,1551372333248,0,28/02/2019 16:45:33,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,9,grey1,Zone1,continue_button,1313.8900000012654,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
64,1551372334176,28/02/2019 16:45:34,1551372333904,0,28/02/2019 16:45:33,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,10,grey2,Zone1,continue_button,641.8349999985367,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
65,1551372334739,28/02/2019 16:45:34,1551372334056,0,28/02/2019 16:45:34,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,11,grey3,Zone1,continue_button,138.07500000257278,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
66,1551372334895,28/02/2019 16:45:34,1551372334224,0,28/02/2019 16:45:34,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,12,grey4,Zone1,continue_button,156.6500000008091,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
67,1551372334895,28/02/2019 16:45:34,1551372334360,0,28/02/2019 16:45:34,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,13,grey5,Zone1,continue_button,124.15999999939231,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
68,1551372334895,28/02/2019 16:45:34,1551372334504,0,28/02/2019 16:45:34,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,14,grey6,Zone1,continue_button,131.8299999984447,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
69,1551372335004,28/02/2019 16:45:35,1551372334664,0,28/02/2019 16:45:34,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,15,grey7,Zone1,continue_button,148.43499999915366,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
70,1551372335004,28/02/2019 16:45:35,1551372334740,0,28/02/2019 16:45:34,6235,13,task-dvb3,,2241896,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
