Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,ANSWER,rand_female_face1,rand_female_face2,rand_female_face3,rand_female_face4,rand_female_face5,rand_female_face6,rand_female_face7,rand_female_face8,chosen face,not chosen face,image_female,Participant_preference,face_rating,random number,fixation_times
11,1551372445084,28/02/2019 16:47:25,1551372445552,0,28/02/2019 16:47:25,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,rating19,response_slider_endValue,9731.354999996256,74,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_William Munguia_19_oval.jpg,Google_1_Dale Kenney_7_oval.jpg,Google_1_Dawn Hayashi_12_oval.jpg,Google_1_Janet Lashley_15_oval.jpg,Google_1_Edward Wortman_5_oval.jpg,Google_1_Henry Kinsella_5_oval.jpg,Google_1_Amanda Hooten_19_oval.jpg,Amanda_Mcneese_92_oval.jpg,,,,,,,
12,1551372445146,28/02/2019 16:47:25,1551372445553,0,28/02/2019 16:47:25,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,Zone4,continue_button,9731.354999996256,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_William Munguia_19_oval.jpg,Google_1_Dale Kenney_7_oval.jpg,Google_1_Dawn Hayashi_12_oval.jpg,Google_1_Janet Lashley_15_oval.jpg,Google_1_Edward Wortman_5_oval.jpg,Google_1_Henry Kinsella_5_oval.jpg,Google_1_Amanda Hooten_19_oval.jpg,Amanda_Mcneese_92_oval.jpg,,,,,,,
13,1551372447803,28/02/2019 16:47:27,1551372448280,0,28/02/2019 16:47:28,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,17,next sequence?,advancementZone,continue_button,2717.5549999810755,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_William Munguia_19_oval.jpg,Google_1_Dale Kenney_7_oval.jpg,Google_1_Dawn Hayashi_12_oval.jpg,Google_1_Janet Lashley_15_oval.jpg,Google_1_Edward Wortman_5_oval.jpg,Google_1_Henry Kinsella_5_oval.jpg,Google_1_Amanda Hooten_19_oval.jpg,Amanda_Mcneese_92_oval.jpg,,,,,,,
14,1551372455001,28/02/2019 16:47:35,1551372455453,0,28/02/2019 16:47:35,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,1,option1,Zone1,response_button_text,7155.985000019427,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_David Gooden_3_oval.jpg,Google_1_Katherine Alarcon_8_oval.jpg,Google_1_Jacob Mcgary_13_oval.jpg,Google_1_Amanda Hooten_5_oval.jpg,Google_1_Dolores Waldo_7_oval.jpg,Google_1_Henry Horsley_7_oval.jpg,Google_1_Gregory Driggers_9_oval.jpg,Google_1_Brandon Mai_11_oval.jpg,,,,,,,
15,1551372457408,28/02/2019 16:47:37,1551372457880,0,28/02/2019 16:47:37,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,2,option2,Zone1,response_button_text,2402.4850000278093,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_David Gooden_3_oval.jpg,Google_1_Katherine Alarcon_8_oval.jpg,Google_1_Jacob Mcgary_13_oval.jpg,Google_1_Amanda Hooten_5_oval.jpg,Google_1_Dolores Waldo_7_oval.jpg,Google_1_Henry Horsley_7_oval.jpg,Google_1_Gregory Driggers_9_oval.jpg,Google_1_Brandon Mai_11_oval.jpg,,,,,,,
16,1551372459376,28/02/2019 16:47:39,1551372459867,0,28/02/2019 16:47:39,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,3,option3,choice,response_button_image,1973.119999980554,Google_1_Jacob Mcgary_13_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,Google_1_David Gooden_3_oval.jpg,Google_1_Katherine Alarcon_8_oval.jpg,Google_1_Jacob Mcgary_13_oval.jpg,Google_1_Amanda Hooten_5_oval.jpg,Google_1_Dolores Waldo_7_oval.jpg,Google_1_Henry Horsley_7_oval.jpg,Google_1_Gregory Driggers_9_oval.jpg,Google_1_Brandon Mai_11_oval.jpg,,,,,,,
17,1551372460954,28/02/2019 16:47:40,1551372461387,0,28/02/2019 16:47:41,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,11,grey3,Zone1,continue_button,1512.3449999955483,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_David Gooden_3_oval.jpg,Google_1_Katherine Alarcon_8_oval.jpg,Google_1_Jacob Mcgary_13_oval.jpg,Google_1_Amanda Hooten_5_oval.jpg,Google_1_Dolores Waldo_7_oval.jpg,Google_1_Henry Horsley_7_oval.jpg,Google_1_Gregory Driggers_9_oval.jpg,Google_1_Brandon Mai_11_oval.jpg,,,,,,,
18,1551372461658,28/02/2019 16:47:41,1551372462146,0,28/02/2019 16:47:42,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,12,grey4,Zone1,continue_button,750.6099999882281,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_David Gooden_3_oval.jpg,Google_1_Katherine Alarcon_8_oval.jpg,Google_1_Jacob Mcgary_13_oval.jpg,Google_1_Amanda Hooten_5_oval.jpg,Google_1_Dolores Waldo_7_oval.jpg,Google_1_Henry Horsley_7_oval.jpg,Google_1_Gregory Driggers_9_oval.jpg,Google_1_Brandon Mai_11_oval.jpg,,,,,,,
19,1551372462423,28/02/2019 16:47:42,1551372462887,0,28/02/2019 16:47:42,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,13,grey5,Zone1,continue_button,731.9900000002235,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_David Gooden_3_oval.jpg,Google_1_Katherine Alarcon_8_oval.jpg,Google_1_Jacob Mcgary_13_oval.jpg,Google_1_Amanda Hooten_5_oval.jpg,Google_1_Dolores Waldo_7_oval.jpg,Google_1_Henry Horsley_7_oval.jpg,Google_1_Gregory Driggers_9_oval.jpg,Google_1_Brandon Mai_11_oval.jpg,,,,,,,
20,1551372463283,28/02/2019 16:47:43,1551372463775,0,28/02/2019 16:47:43,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,14,grey6,Zone1,continue_button,879.590000025928,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_David Gooden_3_oval.jpg,Google_1_Katherine Alarcon_8_oval.jpg,Google_1_Jacob Mcgary_13_oval.jpg,Google_1_Amanda Hooten_5_oval.jpg,Google_1_Dolores Waldo_7_oval.jpg,Google_1_Henry Horsley_7_oval.jpg,Google_1_Gregory Driggers_9_oval.jpg,Google_1_Brandon Mai_11_oval.jpg,,,,,,,
21,1551372464334,28/02/2019 16:47:44,1551372464818,0,28/02/2019 16:47:44,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,15,grey7,Zone1,continue_button,1034.5699999597855,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_David Gooden_3_oval.jpg,Google_1_Katherine Alarcon_8_oval.jpg,Google_1_Jacob Mcgary_13_oval.jpg,Google_1_Amanda Hooten_5_oval.jpg,Google_1_Dolores Waldo_7_oval.jpg,Google_1_Henry Horsley_7_oval.jpg,Google_1_Gregory Driggers_9_oval.jpg,Google_1_Brandon Mai_11_oval.jpg,,,,,,,
22,1551372464396,28/02/2019 16:47:44,1551372464872,0,28/02/2019 16:47:44,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_David Gooden_3_oval.jpg,Google_1_Katherine Alarcon_8_oval.jpg,Google_1_Jacob Mcgary_13_oval.jpg,Google_1_Amanda Hooten_5_oval.jpg,Google_1_Dolores Waldo_7_oval.jpg,Google_1_Henry Horsley_7_oval.jpg,Google_1_Gregory Driggers_9_oval.jpg,Google_1_Brandon Mai_11_oval.jpg,,,,,,,
23,1551372469171,28/02/2019 16:47:49,1551372469650,0,28/02/2019 16:47:49,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,rating19,response_slider_endValue,4777.939999999944,87,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_David Gooden_3_oval.jpg,Google_1_Katherine Alarcon_8_oval.jpg,Google_1_Jacob Mcgary_13_oval.jpg,Google_1_Amanda Hooten_5_oval.jpg,Google_1_Dolores Waldo_7_oval.jpg,Google_1_Henry Horsley_7_oval.jpg,Google_1_Gregory Driggers_9_oval.jpg,Google_1_Brandon Mai_11_oval.jpg,,,,,,,
24,1551372469234,28/02/2019 16:47:49,1551372469651,0,28/02/2019 16:47:49,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,Zone4,continue_button,4777.939999999944,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_David Gooden_3_oval.jpg,Google_1_Katherine Alarcon_8_oval.jpg,Google_1_Jacob Mcgary_13_oval.jpg,Google_1_Amanda Hooten_5_oval.jpg,Google_1_Dolores Waldo_7_oval.jpg,Google_1_Henry Horsley_7_oval.jpg,Google_1_Gregory Driggers_9_oval.jpg,Google_1_Brandon Mai_11_oval.jpg,,,,,,,
25,1551372470673,28/02/2019 16:47:50,1551372471142,0,28/02/2019 16:47:51,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,17,next sequence?,advancementZone,continue_button,1484.4600000069477,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_David Gooden_3_oval.jpg,Google_1_Katherine Alarcon_8_oval.jpg,Google_1_Jacob Mcgary_13_oval.jpg,Google_1_Amanda Hooten_5_oval.jpg,Google_1_Dolores Waldo_7_oval.jpg,Google_1_Henry Horsley_7_oval.jpg,Google_1_Gregory Driggers_9_oval.jpg,Google_1_Brandon Mai_11_oval.jpg,,,,,,,
26,1551372474225,28/02/2019 16:47:54,1551372474719,0,28/02/2019 16:47:54,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,1,option1,Zone1,response_button_text,3285.794999974314,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Audrey_Bender_1_oval.jpg,Google_1_Edward Kowal_7_oval.jpg,Google_1_Jeffery Ables_1_oval.jpg,Google_1_Jennifer Sundberg_7_oval.jpg,Google_1_Jill Calvillo_13_oval.jpg,Google_1_Claudia Olivarez_9_oval.jpg,Google_1_James Thacker_11_oval.jpg,Google_1_Allison Geter_9_oval.jpg,,,,,,,
27,1551372475321,28/02/2019 16:47:55,1551372475790,0,28/02/2019 16:47:55,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,2,option2,Zone1,response_button_text,1057.1249999920838,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Audrey_Bender_1_oval.jpg,Google_1_Edward Kowal_7_oval.jpg,Google_1_Jeffery Ables_1_oval.jpg,Google_1_Jennifer Sundberg_7_oval.jpg,Google_1_Jill Calvillo_13_oval.jpg,Google_1_Claudia Olivarez_9_oval.jpg,Google_1_James Thacker_11_oval.jpg,Google_1_Allison Geter_9_oval.jpg,,,,,,,
28,1551372478555,28/02/2019 16:47:58,1551372479036,0,28/02/2019 16:47:59,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,3,option3,choice,response_button_image,3230.920000001788,Google_1_Jeffery Ables_1_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,Audrey_Bender_1_oval.jpg,Google_1_Edward Kowal_7_oval.jpg,Google_1_Jeffery Ables_1_oval.jpg,Google_1_Jennifer Sundberg_7_oval.jpg,Google_1_Jill Calvillo_13_oval.jpg,Google_1_Claudia Olivarez_9_oval.jpg,Google_1_James Thacker_11_oval.jpg,Google_1_Allison Geter_9_oval.jpg,,,,,,,
29,1551372479866,28/02/2019 16:47:59,1551372480330,0,28/02/2019 16:48:00,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,11,grey3,Zone1,continue_button,1285.7899999944493,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Audrey_Bender_1_oval.jpg,Google_1_Edward Kowal_7_oval.jpg,Google_1_Jeffery Ables_1_oval.jpg,Google_1_Jennifer Sundberg_7_oval.jpg,Google_1_Jill Calvillo_13_oval.jpg,Google_1_Claudia Olivarez_9_oval.jpg,Google_1_James Thacker_11_oval.jpg,Google_1_Allison Geter_9_oval.jpg,,,,,,,
30,1551372480803,28/02/2019 16:48:00,1551372481286,0,28/02/2019 16:48:01,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,12,grey4,Zone1,continue_button,947.8000000235625,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Audrey_Bender_1_oval.jpg,Google_1_Edward Kowal_7_oval.jpg,Google_1_Jeffery Ables_1_oval.jpg,Google_1_Jennifer Sundberg_7_oval.jpg,Google_1_Jill Calvillo_13_oval.jpg,Google_1_Claudia Olivarez_9_oval.jpg,Google_1_James Thacker_11_oval.jpg,Google_1_Allison Geter_9_oval.jpg,,,,,,,
31,1551372482166,28/02/2019 16:48:02,1551372482631,0,28/02/2019 16:48:02,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,13,grey5,Zone1,continue_button,1336.3950000493787,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Audrey_Bender_1_oval.jpg,Google_1_Edward Kowal_7_oval.jpg,Google_1_Jeffery Ables_1_oval.jpg,Google_1_Jennifer Sundberg_7_oval.jpg,Google_1_Jill Calvillo_13_oval.jpg,Google_1_Claudia Olivarez_9_oval.jpg,Google_1_James Thacker_11_oval.jpg,Google_1_Allison Geter_9_oval.jpg,,,,,,,
32,1551372483479,28/02/2019 16:48:03,1551372483880,0,28/02/2019 16:48:03,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,14,grey6,Zone1,continue_button,1239.7699999855831,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Audrey_Bender_1_oval.jpg,Google_1_Edward Kowal_7_oval.jpg,Google_1_Jeffery Ables_1_oval.jpg,Google_1_Jennifer Sundberg_7_oval.jpg,Google_1_Jill Calvillo_13_oval.jpg,Google_1_Claudia Olivarez_9_oval.jpg,Google_1_James Thacker_11_oval.jpg,Google_1_Allison Geter_9_oval.jpg,,,,,,,
33,1551372484213,28/02/2019 16:48:04,1551372484686,0,28/02/2019 16:48:04,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,15,grey7,Zone1,continue_button,797.7699999464676,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Audrey_Bender_1_oval.jpg,Google_1_Edward Kowal_7_oval.jpg,Google_1_Jeffery Ables_1_oval.jpg,Google_1_Jennifer Sundberg_7_oval.jpg,Google_1_Jill Calvillo_13_oval.jpg,Google_1_Claudia Olivarez_9_oval.jpg,Google_1_James Thacker_11_oval.jpg,Google_1_Allison Geter_9_oval.jpg,,,,,,,
34,1551372484276,28/02/2019 16:48:04,1551372484750,0,28/02/2019 16:48:04,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,Audrey_Bender_1_oval.jpg,Google_1_Edward Kowal_7_oval.jpg,Google_1_Jeffery Ables_1_oval.jpg,Google_1_Jennifer Sundberg_7_oval.jpg,Google_1_Jill Calvillo_13_oval.jpg,Google_1_Claudia Olivarez_9_oval.jpg,Google_1_James Thacker_11_oval.jpg,Google_1_Allison Geter_9_oval.jpg,,,,,,,
35,1551372488578,28/02/2019 16:48:08,1551372489042,0,28/02/2019 16:48:09,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,rating19,response_slider_endValue,4291.930000006687,98,,0,1,0,,,,Spreadsheet1,,1,sequence,,Audrey_Bender_1_oval.jpg,Google_1_Edward Kowal_7_oval.jpg,Google_1_Jeffery Ables_1_oval.jpg,Google_1_Jennifer Sundberg_7_oval.jpg,Google_1_Jill Calvillo_13_oval.jpg,Google_1_Claudia Olivarez_9_oval.jpg,Google_1_James Thacker_11_oval.jpg,Google_1_Allison Geter_9_oval.jpg,,,,,,,
36,1551372488656,28/02/2019 16:48:08,1551372489043,0,28/02/2019 16:48:09,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,Zone4,continue_button,4291.930000006687,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Audrey_Bender_1_oval.jpg,Google_1_Edward Kowal_7_oval.jpg,Google_1_Jeffery Ables_1_oval.jpg,Google_1_Jennifer Sundberg_7_oval.jpg,Google_1_Jill Calvillo_13_oval.jpg,Google_1_Claudia Olivarez_9_oval.jpg,Google_1_James Thacker_11_oval.jpg,Google_1_Allison Geter_9_oval.jpg,,,,,,,
37,1551372490484,28/02/2019 16:48:10,1551372490807,0,28/02/2019 16:48:10,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,17,next sequence?,advancementZone,continue_button,1756.5799999865703,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Audrey_Bender_1_oval.jpg,Google_1_Edward Kowal_7_oval.jpg,Google_1_Jeffery Ables_1_oval.jpg,Google_1_Jennifer Sundberg_7_oval.jpg,Google_1_Jill Calvillo_13_oval.jpg,Google_1_Claudia Olivarez_9_oval.jpg,Google_1_James Thacker_11_oval.jpg,Google_1_Allison Geter_9_oval.jpg,,,,,,,
38,1551372494445,28/02/2019 16:48:14,1551372494918,0,28/02/2019 16:48:14,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,1,option1,Zone1,response_button_text,3640.2450000168756,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
39,1551372495381,28/02/2019 16:48:15,1551372495863,0,28/02/2019 16:48:15,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,2,option2,Zone1,response_button_text,929.2199999908917,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
40,1551372496757,28/02/2019 16:48:16,1551372497238,0,28/02/2019 16:48:17,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,3,option3,Zone1,response_button_text,1360.6999999610707,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
41,1551372497601,28/02/2019 16:48:17,1551372498096,0,28/02/2019 16:48:18,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,4,option4,Zone1,response_button_text,841.0949999815784,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
42,1551372501110,28/02/2019 16:48:21,1551372501593,0,28/02/2019 16:48:21,6235,13,task-iyjb,,2241932,BLIND,610651,Faces,complete,,5c780c49d81ffd0001dffd20,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,5,option5,choice,response_button_image,3481.0600000200793,Audrey_Bender_3_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
